season,date,time,ID,home,home_sets,home_points,away,away_sets,away_points,division,category,venue,r1,r2
2023-2024,2024-03-17,00:00,,Richmond 3,1,17 24 25 19 -,Sussex Dolphins,3,25 26 19 25 -,division_3,women,Kingston College Arena,Gabriel Dan,Menaf Al Nasir
2023-2024,2024-03-17,00:00,,Sussex Dolphins 1,0,19 8 20 - -,London Giants,3,25 25 25 - -,division_2,women,Ashcombe Volleyball Club,Ludwik Kowalewski,Sigitas Kaziliunas
2023-2024,2024-03-17,00:00,,Tamworth Spartans,3,23 25 25 25 -,Manchester Marvels,1,25 17 23 19 -,division_1,men,Wilnecote Leisure Centre,Roberto Rigante,Hannah Staggs
2023-2024,2024-03-17,00:00,,Tamworth Spartans,3,25 19 25 25 -,Manchester Marvels Mystics,1,22 25 11 21 -,division_2,women,Wilnecote Leisure Centre,Roberto Rigante,Sebastian Struski
2023-2024,2024-03-17,00:00,,Tendring 1,3,25 25 25 - -,Sussex Dolphins,0,17 18 19 - -,division_3,women,Kingston College Arena,Menaf Al Nasir,Gabriel Dan
2023-2024,2024-03-17,00:00,,University of Nottingham Volleyball,3,21 25 25 23 15,Coventry & Warwick Riga,2,25 20 16 25 8,superleague,women,David Ross Sports Village,Phil Cobb,Vitalijs Kondrasovs
2023-2024,2024-03-17,00:00,,Urbond VC Portsmouth,3,25 22 25 25 -,Weymouth,1,22 25 20 22 -,division_3,men,Worthing High School,Carla-eliza Dinica,Alin-vasile Dinica
2023-2024,2024-03-17,00:00,,Urmston Grammar 2,3,25 25 25 - -,Liverpool U18 Boys,0,0 0 0 - -,division_3,men,Urmston Grammar School,Michal Garncarz,Michal Nurek
2023-2024,2024-03-17,00:00,,Wigan Seahawks,3,25 25 25 - -,Manchester Marvels Mavericks,0,11 19 22 - -,division_3,men,Madeley High School,Bee Yusuf,Lenny Barry
2023-2024,2024-03-17,00:00,,Wombourne,0,21 16 11 - -,Norwich Spikers,3,25 25 25 - -,division_2,men,Dudley Evolve,Bryan Machin,Carl Brookes
2023-2024,2024-03-17,00:00,,Worthing,3,25 20 25 25 -,Weymouth,1,21 25 15 21 -,division_3,men,Worthing High School,Alin-vasile Dinica,Carla-eliza Dinica
2023-2024,2024-03-17,00:00,,Worthing,3,25 26 25 - -,Urbond VC Portsmouth,0,23 24 18 - -,division_3,men,Worthing High School,Alin-vasile Dinica,Carla-eliza Dinica
2023-2024,2024-03-17,00:00,,York Falcons,3,25 25 25 - -,Manchester Liberators,0,19 20 22 - -,division_3,women,Dean Trust Ardwick,Boriss Bovkuns,Bryan Youlden
2023-2024,2024-03-19,00:00,,Manchester Marvels Mystics,3,25 25 24 12 16,Leeds Gorse 2,2,23 21 26 25 14,division_2,women,The Stephen Longfellow Academy,Simon Cowie,David Potter
2023-2024,2024-03-23,00:00,,Ashcombe Dorking,0,25 15 19 - -,Sussex Dolphins 1,3,27 25 25 - -,division_2,women,The Ashcombe Volleyball Centre,Alin-vasile Dinica,Clive Cooper
2023-2024,2024-03-23,00:00,,Black Country,3,22 25 25 18 15,Lincoln Cannons,2,25 15 14 25 5,division_3,women,Southglade Leisure Centre,Igors Maksimovs,Andy Edwards
2023-2024,2024-03-23,00:00,,Coventry and Warwick Riga,0,18 20 19 - -,Black Country,3,25 25 25 - -,division_1,men,Alan Higgs Centre,Joseph Gore,John Boughton
2023-2024,2024-03-23,00:00,,DARKSTAR Derbyshire,0,16 14 17 - -,Durham Palatinates,3,25 25 25 - -,superleague,women,Harvey Hadden Sports Complex,Phil Cobb,Chris Tsui
2023-2024,2024-03-23,00:00,,DARKSTAR Derbyshire,3,29 25 25 25 -,Liverpool,1,31 19 19 21 -,division_2,men,Harvey Hadden Sports Complex,Chris Tsui,Phil Cobb
2023-2024,2024-03-23,00:00,,Everton Belugas,2,25 20 25 18 10,Stockport,3,21 25 22 25 15,division_1,women,Litherland High School,Lenny Barry,Paul Fagan
2023-2024,2024-03-23,00:00,,Everton Narwhals,0,25 16 18 - -,Manchester Marvels Mystics,3,27 25 25 - -,division_2,women,Litherland High School,Paul Fagan,Lenny Barry
2023-2024,2024-03-23,00:00,,Exeter Storm,3,25 25 25 - -,Wessex,0,11 12 14 - -,division_2,men,Riverside Leisure Centre,Christopher Semmens,Daniel Sarnik
2023-2024,2024-03-23,00:00,,Guildford International,3,25 25 28 - -,City of Bristol,0,21 12 26 - -,division_2,men,The Ashcombe Volleyball Centre,Sam Yip,unknown
2023-2024,2024-03-23,00:00,,Leicester Athena Phoenix,2,25 13 17 25 7,Richmond,3,17 25 25 23 15,division_1,women,New College Leicester,Vitalijs Kondrasovs,Skye Wiggins
2023-2024,2024-03-23,00:00,,Lionhearts Vinarius,3,25 25 25 - -,Coventry & Warwick Riga,0,19 12 23 - -,superleague,women,Mulberry Shoreditch Academy,Domenico De Mattia,Huaxi Liu
2023-2024,2024-03-23,00:00,,Liverpool,0,12 17 22 - -,Manchester Moss Side Jaguars,3,25 25 25 - -,division_3,women,Holly Lodge Girl's College,unknown,Rhys Kai Sweeney
2023-2024,2024-03-23,00:00,,Liverpool,3,25 24 23 25 15,Manchester Marvels Magic,2,20 26 25 18 11,division_3,women,Holly Lodge Girl's College,Martin Mierzwa,Rhys Kai Sweeney
2023-2024,2024-03-23,00:00,,London Aces,2,20 27 25 17 16,London Giants,3,25 25 22 25 18,division_1,men,Lambeth Academy,Ian Cheesbrough,Sigitas Kaziliunas
2023-2024,2024-03-23,00:00,,London Giants,3,25 25 26 - -,Bedminster,0,9 16 24 - -,division_2,women,Caius House Youth Centre,Fiona Cotterill,Francesca Hossain
2023-2024,2024-03-23,00:00,,Loughborough Students,1,18 25 17 18 -,Sheffield,3,25 21 25 25 -,division_2,men,Parkin Sports Centre,Gary Cross,Ben Hill
2023-2024,2024-03-23,00:00,,Loughborough Students,3,25 17 19 25 16,Northampton,2,16 25 25 19 14,division_2,women,Parkin Sports Centre,Dennis Schopp,Shiloh Chuang
2023-2024,2024-03-23,00:00,,Malory Eagles UEL,0,15 19 20 - -,Team SideOut Polonia (London),3,25 25 25 - -,superleague,women,Ernest Bevin College,Aleksandar Dimitrov,Nick Heckford
2023-2024,2024-03-23,00:00,,Malory Eagles UEL,0,18 25 21 - -,IBB Polonia London,3,25 27 25 - -,superleague,men,Ernest Bevin College,Nick Heckford,Aleksandar Dimitrov
2023-2024,2024-03-23,00:00,,Manchester Moss Side Jaguars,3,25 25 25 - -,Manchester Marvels Magic,0,8 12 20 - -,division_3,women,Holly Lodge Girl's College,Rhys Kai Sweeney,Dorota Kot
2023-2024,2024-03-23,00:00,,Nottingham Rockets,2,25 6 25 14 8,Black Country,3,23 25 20 25 15,division_3,women,Southglade Leisure Centre,Igors Maksimovs,Andy Edwards
2023-2024,2024-03-23,00:00,,Nottingham Rockets,3,25 25 26 - -,Lincoln Cannons,0,15 16 24 - -,division_3,women,Southglade Leisure Centre,Andy Edwards,Igors Maksimovs
2023-2024,2024-03-23,00:00,,Spelthorne Lions 1,3,26 29 21 13 16,Bristol,2,24 27 25 25 14,division_2,men,St. James School,Giorgio Scatigna-Gianfagna,Anna Justkowska
2023-2024,2024-03-23,00:00,,Stockport,1,22 25 19 22 -,Richmond Docklands,3,25 23 25 25 -,superleague,men,Life Leisure Brinnington Park,Debra Smart,Diane Hollows
2023-2024,2024-03-23,00:00,,Team Sunderland,0,17 17 30 - -,Durham Palatinates,3,25 25 32 - -,superleague,men,Sunderland University (Cityspace),David Topacho,Evelyn Lee
2023-2024,2024-03-23,00:00,,Team Sunderland,3,25 25 25 - -,Tamworth Spartans,0,0 0 0 - -,division_2,women,Sunderland University (Cityspace),Evelyn Lee,David Topacho
2023-2024,2024-03-23,00:00,,University of Nottingham Volleyball,3,15 25 25 25 -,Cambridge ARU,1,25 14 16 17 -,superleague,women,Jubilee Campus Sports Centre,Stephen Smith,Roberto Rigante
2023-2024,2024-03-23,00:00,,University of Nottingham,3,25 25 29 - -,Newcastle Staffs,0,21 23 27 - -,superleague,men,Jubilee Campus Sports Centre,Roberto Rigante,Stephen Smith
2023-2024,2024-03-23,00:00,,Urmston Grammar 2,3,25 25 25 - -,Manchester Marvels Mavericks,0,13 18 16 - -,division_3,men,Urmston Grammar School,Michal Garncarz,Abdul Salam Safadi
2023-2024,2024-03-23,00:00,,Weymouth Beach,2,25 25 21 15 10,Tamworth Spartans,3,20 23 25 25 15,division_1,men,Redlands Community Sports Hub,Ludwik Kowalewski,Richard Parkes
2023-2024,2024-03-24,00:00,,Ashfield Vipers,0,14 6 15 - -,Newcastle Staffs,3,25 25 25 - -,division_3,women,Ashfield School,Chris Tsui,Gary Cross
2023-2024,2024-03-24,00:00,,Ashfield Vipers,0,9 15 14 - -,Wombourne,3,25 25 25 - -,division_3,women,Ashfield School,Chris Tsui,Gary Cross
2023-2024,2024-03-24,00:00,,Bedminster,0,21 15 14 - -,Cardiff Panthers,3,25 25 25 - -,division_3,men,Oasis Academy Brislington,Neil Bentley,Francesca Bentley
2023-2024,2024-03-24,00:00,,Bedminster,2,23 14 25 25 11,Weymouth,3,25 25 13 17 15,division_3,men,Oasis Academy Brislington,Neil Bentley,Francesca Bentley
2023-2024,2024-03-24,00:00,,Black Country 2,3,25 25 23 25 -,Sheffield 2,1,17 22 25 18 -,division_3,men,Redhill School Sports Hall,William Perugini,Rose Sterling
2023-2024,2024-03-24,00:00,,Cambridge,1,25 18 23 13 -,Onyx London,3,23 25 25 25 -,division_3,women,North Cambridge Academy,Glynn Archibald,Aliaksandr Siarheyeu
2023-2024,2024-03-24,00:00,,Cambridge,3,25 25 25 - -,Richmond 3,0,9 9 15 - -,division_3,women,North Cambridge Academy,Glynn Archibald,Aliaksandr Siarheyeu
2023-2024,2024-03-24,00:00,,Cardiff Falcons,3,25 25 25 - -,Bristol 2,0,20 23 18 - -,division_2,women,Fitzalan Highschool,Su Brennand,Jayne Jones
2023-2024,2024-03-24,00:00,,Cardiff Panthers,3,25 19 29 25 -,Weymouth,1,15 25 27 9 -,division_3,men,Oasis Academy Brislington,Francesca Bentley,Neil Bentley
2023-2024,2024-03-24,00:00,,Chester,0,13 14 18 - -,Wigan Seahawks,3,25 25 25 - -,division_3,men,Urmston Grammar School,unknown,Abdul Salam Safadi
2023-2024,2024-03-24,00:00,,Coventry and Warwick Riga 2,3,25 24 25 25 -,DARKSTAR Derbyshire 2,1,20 26 16 15 -,division_3,men,Alan Higgs Centre,Bryan Machin,Rita Grimes
2023-2024,2024-03-24,00:00,,Coventry and Warwick Riga 2,3,30 25 23 25 -,Wombourne 2,1,28 22 25 16 -,division_3,men,Alan Higgs Centre,Bryan Machin,Rita Grimes
2023-2024,2024-03-24,00:00,,DARKSTAR Derbyshire 2,3,25 25 26 - -,Wombourne 2,0,21 20 24 - -,division_3,men,Alan Higgs Centre,Rita Grimes,Bryan Machin
2023-2024,2024-03-24,00:00,,Dartford Chargers,3,25 23 25 25 -,Bristol,1,21 25 21 16 -,division_1,women,Dartford Technology College,Giordano Marchi,Paula A'Bear
2023-2024,2024-03-24,00:00,,Dartford Crossers,1,21 20 25 23 -,MK City,3,25 25 22 25 -,division_2,men,Dartford Technology College,Paula A'Bear,Giordano Marchi
2023-2024,2024-03-24,00:00,,Dartford Warriors,3,25 23 25 25 -,Essex Ravens,1,21 25 16 22 -,division_3,women,Tendring Technology College,unknown,unknown
2023-2024,2024-03-24,00:00,,Everton Belugas,3,25 25 25 - -,Richmond,0,0 0 0 - -,division_1,women,Litherland High School,unknown,Alexia Borcoman
2023-2024,2024-03-24,00:00,,Kings of Court Boston 1,3,25 25 25 - -,Bradford Eagles Men,0,12 18 18 - -,division_3,men,The Ruth Gorse Academy,Diane Hollows,Jose Miguel Dayco
2023-2024,2024-03-24,00:00,,Leeds Gorse 2,3,25 25 25 - -,Bradford Eagles Men,0,22 18 21 - -,division_3,men,The Ruth Gorse Academy,Diane Hollows,Jose Miguel Dayco
2023-2024,2024-03-24,00:00,,Leeds Gorse 2,3,25 25 25 - -,Kings of Court Boston 1,0,0 0 0 - -,division_3,men,The Ruth Gorse Academy,Diane Hollows,Jose Miguel Dayco
2023-2024,2024-03-24,00:00,,Lincoln Cannons,3,25 25 25 - -,Everton Dugongs,0,22 20 19 - -,division_2,men,Riseholme College (Showground Campus),Edward Arnott,Pete Whyard
2023-2024,2024-03-24,00:00,,London Inter Crocs,3,25 25 25 - -,MK City,0,15 16 17 - -,division_1,women,Haverstock School,Brendan Fogarty,Ryszard Dabrowski
2023-2024,2024-03-24,00:00,,London Wildcats,0,0 0 0 - -,Essex Estonians,3,25 25 25 - -,division_3,men,Leigh Academy Blackheath,Marcelo Radovan,Abdiqaliq Haji
2023-2024,2024-03-24,00:00,,Loughborough Students,3,25 22 25 25 -,Harrogate,1,20 25 16 15 -,division_2,men,Loughborough College,Phil Cobb,Lauren Jingyi Goh
2023-2024,2024-03-24,00:00,,Loughborough Students,3,25 25 20 25 -,Rhinos Volleyball Cambridge,1,12 23 25 13 -,division_2,women,Loughborough College,Phil Cobb,Adrien Burtschell
2023-2024,2024-03-24,00:00,,Manchester Marvels,0,14 27 17 - -,Essex Blaze,3,25 29 25 - -,division_1,men,Dean Trust Ardwick,Martin Mierzwa,Michal Garncarz
2023-2024,2024-03-24,00:00,,Newcastle Staffs 2,3,25 13 25 25 -,Intervolley Manchester,1,12 25 12 14 -,division_3,men,Madeley High School,Bee Yusuf,Matthew Pitts
2023-2024,2024-03-24,00:00,,Northampton,1,22 10 25 18 -,Essex Trinity,3,25 25 17 25 -,division_2,women,Moulton College,Andrew Lord,Anzela Petruka
2023-2024,2024-03-24,00:00,,Northampton,3,18 25 25 21 15,Rhinos Volleyball Cambridge,2,25 21 23 25 10,division_3,men,Moulton College,Jakub Rosniak,Anzela Petruka
2023-2024,2024-03-24,00:00,,Norwich Spikers,0,22 12 15 - -,London Baks,3,25 25 25 - -,division_2,men,UEA Norwich Sportspark,Richard Garnett,unknown
2023-2024,2024-03-24,00:00,,Oxford Eagles,3,25 25 23 22 15,Coventry & Warwick Riga 2,2,19 20 25 25 12,division_2,women,Oxford High School,Ian Cheesbrough,Gabriel Dan
2023-2024,2024-03-24,00:00,,Plymouth,0,21 23 14 - -,Portsmouth,3,25 25 25 - -,division_3,women,Coombe Dean School,Christopher Semmens,Daniel Sarnik
2023-2024,2024-03-24,00:00,,Plymouth,2,16 25 25 23 12,City of Bristol,3,25 15 20 25 15,division_3,women,Coombe Dean School,Christopher Semmens,Daniel Sarnik
2023-2024,2024-03-24,00:00,,Portsmouth,3,19 25 14 25 15,City of Bristol,2,25 17 25 23 9,division_3,women,Coombe Dean School,Daniel Sarnik,Christopher Semmens
2023-2024,2024-03-24,00:00,,Reading Aces,3,25 25 25 - -,Spelthorne Sharks,0,22 11 20 - -,division_3,women,Kendrick School,Tomasz Gierlach,Ivan Raynovski
2023-2024,2024-03-24,00:00,,Reading Aces,3,25 25 25 - -,Sussex Dolphins,0,8 18 10 - -,division_3,women,Kendrick School,Tomasz Gierlach,Ivan Raynovski
2023-2024,2024-03-24,00:00,,Richmond 2,3,23 27 16 25 16,Team South Wales,2,25 25 25 19 14,division_2,women,Kingston College Arena,Anna Justkowska,Menaf Al Nasir
2023-2024,2024-03-24,00:00,,Richmond 3,0,7 6 9 - -,Onyx London,3,25 25 25 - -,division_3,women,North Cambridge Academy,Aliaksandr Siarheyeu,Glynn Archibald
2023-2024,2024-03-24,00:00,,Sheffield,1,28 23 20 23 -,Hull Thunder,3,26 25 25 25 -,division_2,men,All Saints Sports Centre,Debra Smart,Stivan Kolev
2023-2024,2024-03-24,00:00,,Sheffield,3,30 25 24 25 -,Manchester Marvels Mystics,1,28 22 26 12 -,division_2,women,All Saints Sports Centre,Stivan Kolev,Debra Smart
2023-2024,2024-03-24,00:00,,Southampton,1,18 25 19 21 -,Wessex,3,25 19 25 25 -,division_1,women,Woodlands Community School,Ludwik Kowalewski,Alin-vasile Dinica
2023-2024,2024-03-24,00:00,,Southampton,3,25 25 25 - -,Reading Aces,0,12 18 14 - -,division_3,men,Itchen College Sports Centre,Alexandru Calin,unknown
2023-2024,2024-03-24,00:00,,Sussex Dolphins,1,25 8 23 9 -,Spelthorne Sharks,3,20 25 25 25 -,division_3,women,Kendrick School,Ivan Raynovski,Tomasz Gierlach
2023-2024,2024-03-24,00:00,,Team Sunderland,3,25 25 21 18 15,Richmond Docklands,2,16 22 25 25 13,superleague,men,Sunderland University (Cityspace),David Topacho,unknown
2023-2024,2024-03-24,00:00,,Team Sunderland,3,25 25 25 - -,Urmston Grammar Volleyball,0,12 19 14 - -,division_2,women,Sunderland University (Cityspace),unknown,David Topacho
2023-2024,2024-03-24,00:00,,Tendring 1,3,25 25 21 25 -,Essex Ravens,1,13 21 25 14 -,division_3,women,Tendring Technology College,unknown,unknown
2023-2024,2024-03-24,00:00,,Tendring 1,3,25 25 25 - -,Dartford Warriors,0,17 21 10 - -,division_3,women,Tendring Technology College,unknown,unknown
2023-2024,2024-03-24,00:00,,Urmston Grammar 2,1,11 22 29 19 -,Wigan Seahawks,3,25 25 27 25 -,division_3,men,Urmston Grammar School,Abdul Salam Safadi,unknown
2023-2024,2024-03-24,00:00,,Urmston Grammar 2,3,25 26 25 - -,Chester,0,15 24 20 - -,division_3,men,Urmston Grammar School,Abdul Salam Safadi,unknown
2023-2024,2024-03-24,00:00,,Wombourne,0,22 21 21 - -,Newcastle Staffs,3,25 25 25 - -,division_3,women,Ashfield School,Gary Cross,Chris Tsui
2023-2024,2024-03-28,00:00,,Manchester Marvels Mystics,1,13 25 24 21 -,Manchester Marvels Mayhem,3,25 15 26 25 -,division_2,women,Dean Trust Ardwick,Paul Fagan,Toby Reeves Hall
2023-2024,2024-03-30,00:00,,London Baks,3,25 25 25 - -,Wombourne,0,19 20 17 - -,division_2,men,Castle Green Sport Centre,Ian Cheesbrough,Gianni Sutton
2023-2024,2024-03-30,00:00,,Urmston Grammar Volleyball,3,25 25 25 - -,Sheffield,0,0 0 0 - -,division_2,women,Urmston Grammar School,Michal Garncarz,Abdul Salam Safadi
2023-2024,2024-04-06,00:00,,Black Country,3,26 25 25 - -,Tamworth Spartans,0,24 16 22 - -,division_1,men,Redhill School Sports Hall,John Boughton,Vishnu Raj
2023-2024,2024-04-06,00:00,,Cambridge ARU,3,26 25 25 - -,Coventry and Warwick Riga,0,24 23 23 - -,division_1,men,North Cambridge Academy,Glynn Archibald,Maya Stancheva
2023-2024,2024-04-06,00:00,,Cambridge,2,25 21 25 18 13,Dartford Crossers,3,22 25 18 25 15,division_2,men,North Cambridge Academy,Glynn Archibald,Maya Stancheva
2023-2024,2024-04-06,00:00,,Chester Amazons,1,17 18 26 16 -,Hull Thunder,3,25 25 24 25 -,division_3,women,Joseph Rowntree School,Simon Cowie,Diane Hollows
2023-2024,2024-04-06,00:00,,Everton Belugas,3,25 25 25 - -,Leicester Athena Phoenix,0,13 17 12 - -,division_1,women,Litherland High School,Lenny Barry,Jamie Hollick
2023-2024,2024-04-06,00:00,,Everton Dugongs,3,25 25 26 - -,Liverpool,0,23 18 24 - -,division_2,men,Litherland High School,Lenny Barry,Jamie Hollick
2023-2024,2024-04-06,00:00,,Everton Narwhals,2,25 17 19 25 5,Sheffield,3,21 25 25 22 15,division_2,women,Litherland High School,Jamie Hollick,Lenny Barry
2023-2024,2024-04-06,00:00,,IBB Polonia London,3,23 25 25 33 15,Stockport,2,25 14 23 35 13,superleague,men,Northolt High school,Ian Cheesbrough,Ryszard Dabrowski
2023-2024,2024-04-06,00:00,,Intervolley Manchester,3,25 25 25 - -,Manchester Marvels Mavericks,0,22 13 10 - -,division_3,men,Holly Lodge Girl's College,Rhys Kai Sweeney,Zining Tan
2023-2024,2024-04-06,00:00,,Lincoln Cannons,2,20 25 19 28 11,Hull Thunder,3,25 13 25 26 15,division_2,men,Riseholme College (Showground Campus),Igors Maksimovs,Edward Arnott
2023-2024,2024-04-06,00:00,,Lionhearts Vinarius,1,22 21 25 19 -,Durham Palatinates,3,25 25 12 25 -,superleague,women,Mulberry Shoreditch Academy,Huaxi Liu,Domenico De Mattia
2023-2024,2024-04-06,00:00,,Liverpool U18 Boys,1,21 19 25 19 -,Intervolley Manchester,3,25 25 19 25 -,division_3,men,Holly Lodge Girl's College,Zining Tan,Rhys Kai Sweeney
2023-2024,2024-04-06,00:00,,Liverpool U18 Boys,3,25 25 25 - -,Manchester Marvels Mavericks,0,22 21 20 - -,division_3,men,Holly Lodge Girl's College,Zining Tan,Rhys Kai Sweeney
2023-2024,2024-04-06,00:00,,London Aces,3,25 25 26 - -,Essex Blaze,0,21 18 24 - -,division_1,men,Lambeth Academy,Katarina Cepinova,Anna Justkowska
2023-2024,2024-04-06,00:00,,Newcastle Staffs,3,25 25 25 - -,Leeds Gorse,0,17 23 22 - -,superleague,men,Sir Stanley Matthews Sports Centre,Matthew Pitts,Bee Yusuf
2023-2024,2024-04-06,00:00,,Richmond Bucks,3,25 25 25 - -,City of Bristol,0,11 12 5 - -,division_2,men,Kingston College Arena,Herman Prada,Menaf Al Nasir
2023-2024,2024-04-06,00:00,,Stockport,1,23 21 25 23 -,Wessex,3,25 25 21 25 -,division_1,women,Life Leisure Brinnington Park,Debra Smart,Michal Garncarz
2023-2024,2024-04-06,00:00,,Team Sunderland,1,14 27 24 17 -,Malory Eagles UEL,3,25 25 26 25 -,superleague,men,Sunderland University (Cityspace),David Topacho,Evelyn Lee
2023-2024,2024-04-06,00:00,,Urbond VC Portsmouth,3,25 25 25 - -,Weymouth,0,15 14 16 - -,division_3,men,Priory Community Sports Centre,Gianni Sutton,Eleni Blana
2023-2024,2024-04-06,00:00,,Urmston Grammar Volleyball,0,19 16 16 - -,Team Sunderland,3,25 25 25 - -,division_2,women,Urmston Grammar School,Abdul Salam Safadi,Bryan Youlden
2023-2024,2024-04-06,00:00,,Wiltshire Mavericks,1,25 21 8 15 -,Spelthorne Lions 1,3,18 25 25 25 -,division_2,men,Lavington School,Neil Bentley,Francesca Bentley
2023-2024,2024-04-06,00:00,,Wiltshire Mavericks,3,25 25 25 - -,Wessex,0,15 22 11 - -,division_2,men,Lavington School,Francesca Bentley,Neil Bentley
2023-2024,2024-04-06,00:00,,York Falcons,1,20 23 25 20 -,Hull Thunder,3,25 25 20 25 -,division_3,women,Joseph Rowntree School,Diane Hollows,Simon Cowie
2023-2024,2024-04-06,00:00,,York Falcons,3,25 25 25 - -,Chester Amazons,0,13 18 19 - -,division_3,women,Joseph Rowntree School,Diane Hollows,Simon Cowie
2023-2024,2024-04-07,00:00,,Black Country 2,0,15 11 14 - -,Lincoln Cannons,3,25 25 25 - -,division_3,women,Cleobury Mortimer Sports Centre,Ian Wall,James Cole
2023-2024,2024-04-07,00:00,,Black Country 2,3,25 25 25 - -,Wombourne,0,0 0 0 - -,division_3,women,Cleobury Mortimer Sports Centre,Ian Wall,James Cole
2023-2024,2024-04-07,00:00,,Black Country,3,25 25 25 - -,Ashfield Vipers,0,13 12 16 - -,division_3,women,New College Leicester,Gary Cross,unknown
2023-2024,2024-04-07,00:00,,Cardiff Panthers,3,25 17 25 25 -,Worthing,1,23 25 16 18 -,division_3,men,Kendrick School,Ivan Raynovski,Sam Yip
2023-2024,2024-04-07,00:00,,Cheltenham & Gloucester,3,25 25 25 - -,Plymouth Mayflower VC,0,21 23 16 - -,division_3,women,Bournside School,Su Brennand,Janet Leach
2023-2024,2024-04-07,00:00,,Cheltenham & Gloucester,3,25 25 25 - -,Plymouth,0,3 17 13 - -,division_3,women,Bournside School,Su Brennand,Janet Leach
2023-2024,2024-04-07,00:00,,Coventry and Warwick Riga 2,2,25 25 24 22 19,Leeds Gorse 2,3,23 21 26 25 21,division_3,men,Alan Higgs Centre,Bryan Machin,Ashish Kumar
2023-2024,2024-04-07,00:00,,Coventry and Warwick Riga 2,3,25 25 23 20 16,Black Country 2,2,18 21 25 25 14,division_3,men,Alan Higgs Centre,Bryan Machin,Ashish Kumar
2023-2024,2024-04-07,00:00,,DARKSTAR Derbyshire 2,3,25 11 25 21 15,Sheffield 2,2,19 25 20 25 10,division_3,men,Derbyshire Volleyball Centre (Derby Moor),Diane Hollows,Safoora Saffari
2023-2024,2024-04-07,00:00,,Essex Trinity,3,25 25 25 - -,Herts,0,17 20 11 - -,division_2,women,St John Payne School,Herman Prada,Natalie Jones
